loss,mape,val_loss,val_mape
0.07311532646417618,70488.2109375,0.04371361434459686,53.691097259521484
0.03304986655712128,44414.265625,0.012508140876889229,30.663246154785156
0.0254756398499012,10208.8515625,0.011915999464690685,41.00922393798828
0.02261030301451683,14531.0966796875,0.007975532673299313,25.390060424804688
0.018525278195738792,17143.42578125,0.023601103574037552,57.408958435058594
0.020271211862564087,34526.16796875,0.006480431649833918,24.270519256591797
0.019961118698120117,15993.07421875,0.007933083921670914,29.80480194091797
0.020248202607035637,17265.705078125,0.005677683744579554,23.784008026123047
0.018690189346671104,13062.9560546875,0.010004283860325813,34.50725555419922
0.018295209854841232,30555.7890625,0.004808532539755106,22.75878143310547
0.017290445044636726,37605.33984375,0.013719113543629646,40.84797668457031
0.016924433410167694,20768.14453125,0.008413318544626236,27.231016159057617
0.01598527282476425,4935.91796875,0.00767252454534173,29.406152725219727
0.018023116514086723,5939.830078125,0.005356543697416782,23.180269241333008
0.015377660281956196,4913.5947265625,0.006638656370341778,28.784147262573242
0.01475024688988924,12208.4482421875,0.003888657782226801,20.71063804626465
0.016430893912911415,26430.720703125,0.003927197773009539,20.777921676635742
0.01624583639204502,41697.41015625,0.0051026493310928345,23.637605667114258
0.01470755971968174,11983.1025390625,0.005056018941104412,22.3486328125
0.015856757760047913,4310.29296875,0.008454437367618084,32.144676208496094
0.013252196833491325,30085.865234375,0.008508015424013138,26.130632400512695
0.014934812672436237,11212.388671875,0.006972649600356817,26.676475524902344
0.011300412937998772,20010.748046875,0.008608808740973473,27.512596130371094
0.016089245676994324,21109.521484375,0.00807630829513073,27.338029861450195
0.011235596612095833,11130.771484375,0.007934755645692348,26.656435012817383
0.014796677976846695,3285.755859375,0.0063577271066606045,23.807186126708984
0.013122676871716976,21684.501953125,0.0072271632961928844,26.287578582763672
0.010778237134218216,24494.03125,0.006265064235776663,27.715730667114258
0.015124022960662842,19245.091796875,0.004554761108011007,21.050504684448242
0.012397337704896927,20002.046875,0.006610439158976078,27.202604293823242
0.013318256475031376,9042.1904296875,0.004317698534578085,19.626134872436523
0.011444653384387493,13728.6513671875,0.015982314944267273,48.218589782714844
0.011090762913227081,14259.5302734375,0.003275220049545169,17.93730926513672
0.013488090597093105,3570.1708984375,0.006879520136862993,25.628019332885742
0.009844677522778511,8567.2705078125,0.006532060448080301,22.928682327270508
0.013793814927339554,2762.625732421875,0.004328772891312838,19.499162673950195
0.011461879126727581,6917.4013671875,0.004791562911123037,22.227195739746094
0.008951014839112759,7818.599609375,0.005131172947585583,24.303752899169922
0.012880888767540455,9642.2353515625,0.0031328776385635138,17.09484100341797
0.010886446572840214,6938.7890625,0.018103014677762985,45.54014205932617
0.010269153863191605,10282.255859375,0.0030805119313299656,16.837839126586914
0.011913851834833622,3833.514404296875,0.008105425164103508,27.8518123626709
0.009800819680094719,5650.70556640625,0.006229196675121784,24.318283081054688
0.011002525687217712,7387.9541015625,0.011310082860291004,34.59695053100586
0.009788809344172478,10542.24609375,0.003039703471586108,17.50653648376465
0.01111500896513462,8293.0830078125,0.006189847365021706,22.257505416870117
0.008591779507696629,9227.697265625,0.005162347108125687,21.92609214782715
0.010106419213116169,11554.3330078125,0.0035911952145397663,17.676597595214844
0.009956952184438705,3426.170166015625,0.00337517773732543,18.120447158813477
0.009474609978497028,6465.7958984375,0.00648481585085392,25.027851104736328
0.010330470278859138,11041.14453125,0.00533637311309576,22.046993255615234
0.009733112528920174,5574.41796875,0.005049312021583319,21.864988327026367
0.009148246608674526,5019.3740234375,0.008267158642411232,30.095048904418945
0.0077902148477733135,18565.943359375,0.0081194918602705,25.04448699951172
0.010718331672251225,6855.51513671875,0.0061700730584561825,22.49943733215332
0.008857477456331253,9009.119140625,0.005750243552029133,23.20171546936035
0.008226756937801838,5279.3369140625,0.004663215484470129,23.207923889160156
0.010259898379445076,9666.064453125,0.0035045125987380743,17.86420440673828
0.008376195095479488,4082.076416015625,0.005600467324256897,26.531993865966797
0.009186243638396263,3464.67333984375,0.003239534329622984,17.723922729492188
0.00843120738863945,8416.072265625,0.00792776234447956,29.282665252685547
0.007622229866683483,5192.818359375,0.005821703001856804,26.471696853637695
0.00878060981631279,7587.84326171875,0.0030669590923935175,16.590595245361328
0.009394869208335876,3954.5283203125,0.004478171933442354,20.764829635620117
0.007122816517949104,8276.1650390625,0.005650168284773827,22.859519958496094
0.0084085026755929,5254.64599609375,0.010802718810737133,43.735740661621094
0.008092054165899754,4105.0810546875,0.005279340781271458,21.819080352783203
0.00783172994852066,7574.44287109375,0.00845362339168787,33.06528091430664
0.007865055464208126,5845.01513671875,0.0037788855843245983,19.031932830810547
0.007932736538350582,6597.3525390625,0.004301684908568859,19.69083595275879
0.00801755115389824,4930.11083984375,0.005262878257781267,22.612281799316406
0.007043481804430485,6040.490234375,0.00339107564650476,18.759580612182617
0.006577165797352791,7468.45458984375,0.003547429572790861,18.177499771118164
0.00834336131811142,4119.05078125,0.004542829934507608,23.493438720703125
0.006756668444722891,2850.938720703125,0.0046341740526258945,22.289636611938477
