SCATS Number,Location,15 Minutes,Lane 1 Flow (Veh/15 Minutes),# Lane Points,% Observed
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 00:00,31,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 00:15,36,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 00:30,21,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 00:45,30,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 01:00,19,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 01:15,19,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 01:30,18,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 01:45,19,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 02:00,25,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 02:15,18,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 02:30,12,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 02:45,15,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 03:00,15,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 03:15,10,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 03:30,11,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 03:45,8,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 04:00,7,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 04:15,4,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 04:30,11,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 04:45,10,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 05:00,7,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 05:15,7,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 05:30,16,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 05:45,12,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 06:00,14,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 06:15,16,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 06:30,15,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 06:45,20,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 07:00,13,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 07:15,17,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 07:30,21,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 07:45,34,1,100
4040,CAMBERWELL_RD SE of BURKE_RD,01-10-2006 08:00,20,1,100
