SCATS Number,Location,15 Minutes,Lane 1 Flow (Veh/15 Minutes),# Lane Points,% Observed
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 00:00,25,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 00:15,28,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 00:30,21,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 00:45,15,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 01:00,16,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 01:15,15,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 01:30,7,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 01:45,12,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 02:00,7,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 02:15,5,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 02:30,6,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 02:45,6,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 03:00,6,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 03:15,6,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 03:30,7,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 03:45,11,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 04:00,6,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 04:15,4,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 04:30,6,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 04:45,9,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 05:00,6,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 05:15,6,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 05:30,4,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 05:45,8,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 06:00,5,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 06:15,13,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 06:30,9,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 06:45,10,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 07:00,15,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 07:15,14,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 07:30,22,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 07:45,23,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 08:00,18,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 08:15,25,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 08:30,30,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 08:45,35,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 09:00,32,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 09:15,42,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 09:30,50,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 09:45,46,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 10:00,56,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 10:15,80,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 10:30,80,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 10:45,93,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 11:00,68,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 11:15,78,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 11:30,91,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 11:45,89,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 12:00,101,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 12:15,93,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 12:30,101,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 12:45,100,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 13:00,132,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 13:15,117,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 13:30,98,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 13:45,120,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 14:00,100,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 14:15,94,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 14:30,95,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 14:45,114,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 15:00,107,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 15:15,98,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 15:30,110,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 15:45,87,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 16:00,105,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 16:15,101,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 16:30,122,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 16:45,107,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 17:00,94,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 17:15,107,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 17:30,105,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 17:45,98,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 18:00,97,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 18:15,80,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 18:30,78,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 18:45,81,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 19:00,70,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 19:15,47,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 19:30,53,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 19:45,40,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 20:00,29,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 20:15,38,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 20:30,43,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 20:45,35,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 21:00,50,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 21:15,42,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 21:30,33,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 21:45,26,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 22:00,28,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 22:15,26,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 22:30,17,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 22:45,27,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 23:00,25,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 23:15,21,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 23:30,15,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,01-10-2006 23:45,8,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,02-10-2006 00:00,10,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,02-10-2006 00:15,5,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,02-10-2006 00:30,13,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,02-10-2006 00:45,5,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,02-10-2006 01:00,8,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,02-10-2006 01:15,9,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,02-10-2006 01:30,5,1,100
4821,BURNLEY_ST S OF VICTORIA_ST,02-10-2006 01:45,4,1,100
