SCATS Number,Location,15 Minutes,Lane 1 Flow (Veh/15 Minutes),# Lane Points,% Observed
4030,HIGH_ST SW of BURKE_RD,01-10-2006 00:00,38,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 00:15,36,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 00:30,41,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 00:45,37,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 01:00,24,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 01:15,25,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 01:30,22,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 01:45,20,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 02:00,17,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 02:15,33,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 02:30,14,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 02:45,19,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 03:00,60,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 03:15,18,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 03:30,14,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 03:45,17,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 04:00,25,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 04:15,8,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 04:30,9,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 04:45,4,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 05:00,9,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 05:15,6,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 05:30,4,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 05:45,9,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 06:00,9,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 06:15,5,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 06:30,9,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 06:45,8,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 07:00,21,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 07:15,7,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 07:30,18,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 07:45,9,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 08:00,37,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 08:15,19,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 08:30,51,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 08:45,33,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 09:00,36,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 09:15,52,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 09:30,58,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 09:45,47,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 10:00,53,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 10:15,68,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 10:30,80,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 10:45,80,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 11:00,75,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 11:15,61,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 11:30,79,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 11:45,89,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 12:00,79,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 12:15,101,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 12:30,90,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 12:45,79,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 13:00,96,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 13:15,85,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 13:30,71,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 13:45,98,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 14:00,88,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 14:15,85,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 14:30,64,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 14:45,78,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 15:00,75,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 15:15,101,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 15:30,72,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 15:45,95,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 16:00,116,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 16:15,120,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 16:30,76,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 16:45,93,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 17:00,132,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 17:15,108,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 17:30,87,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 17:45,99,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 18:00,97,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 18:15,70,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 18:30,105,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 18:45,75,1,100
4030,HIGH_ST SW of BURKE_RD,01-10-2006 19:00,49,1,100
