loss,mape,val_loss,val_mape
0.11868730932474136,801650.0,0.07473257184028625,876.435546875
0.08154096454381943,666007.5,0.10159093886613846,277.9302978515625
0.08293963223695755,886650.9375,0.05596158653497696,772.8319091796875
0.07696899026632309,583172.375,0.04584599658846855,468.51617431640625
0.06900264322757721,669052.0625,0.04930836707353592,763.5352783203125
0.051262300461530685,433412.375,0.036577776074409485,310.5333557128906
0.053239453583955765,706759.625,0.03161060810089111,591.8740844726562
0.043860312551259995,558477.375,0.03242919594049454,193.7594757080078
0.039123840630054474,501389.09375,0.024919763207435608,479.3724365234375
0.028747625648975372,352688.5625,0.03121022693812847,125.13876342773438
0.03195813298225403,283689.71875,0.021444831043481827,382.705810546875
0.029024669900536537,383474.90625,0.014966155402362347,115.89254760742188
0.024130774661898613,230657.453125,0.027696305885910988,366.702392578125
0.025886259973049164,338069.28125,0.018012816086411476,82.95124053955078
0.016813067719340324,189678.25,0.015459605492651463,243.54095458984375
0.02503335289657116,234010.921875,0.009409617632627487,86.69639587402344
0.018973127007484436,151555.25,0.02102203480899334,256.2597351074219
0.021868012845516205,271543.28125,0.007917848415672779,82.33600616455078
0.013200145214796066,168350.71875,0.013719484210014343,196.4018096923828
0.024151712656021118,251851.8125,0.007218963000923395,79.79315185546875
0.012664350681006908,161509.8125,0.014015004970133305,190.29598999023438
0.01787307672202587,189031.546875,0.010527149774134159,70.15343475341797
0.016197919845581055,160432.359375,0.012133534997701645,179.59921264648438
0.015343026258051395,287654.84375,0.012266168370842934,66.25191497802734
0.021107833832502365,163103.28125,0.009443332441151142,153.22088623046875
0.01142099779099226,175993.984375,0.0154018709436059,62.33732604980469
0.015664611011743546,116980.8046875,0.005463513545691967,96.56547546386719
0.01648806780576706,212146.65625,0.010950173251330853,170.63021850585938
0.010567205026745796,238278.515625,0.00850200466811657,76.4459457397461
0.019047372043132782,173191.875,0.011565331369638443,177.81362915039062
0.011872646398842335,158640.96875,0.007919708266854286,79.205810546875
0.015455557033419609,215523.34375,0.013509633019566536,195.33676147460938
0.013788258656859398,157820.171875,0.007975696586072445,79.642822265625
0.01086737122386694,235246.90625,0.014536948874592781,205.87673950195312
0.017105575650930405,219172.359375,0.006718006916344166,86.79933166503906
0.010710698552429676,173483.359375,0.0060420529916882515,129.90968322753906
0.012955951504409313,158653.40625,0.009066684171557426,77.8266830444336
0.011181222274899483,121166.328125,0.009724179282784462,171.49234008789062
0.012945299968123436,231993.375,0.006892128847539425,88.49605560302734
0.01011327188462019,145330.96875,0.010456557385623455,180.30108642578125
0.011864496394991875,209186.25,0.008887635543942451,80.6651611328125
0.009824729524552822,154790.59375,0.009766845032572746,175.3607177734375
0.013777886517345905,162353.28125,0.006257711444050074,93.94458770751953
0.0117548992857337,191414.25,0.007583580911159515,153.26028442382812
0.008274579420685768,185887.546875,0.0074187698774039745,87.6369400024414
0.01392908114939928,153977.234375,0.00582838011905551,130.75189208984375
0.009953180328011513,190311.515625,0.014444495551288128,216.34898376464844
0.011682141572237015,173197.59375,0.007413684856146574,89.24415588378906
0.008421915583312511,192458.734375,0.005765704438090324,131.21897888183594
0.010071028023958206,166103.234375,0.008995706215500832,83.3607177734375
0.011340287514030933,207352.828125,0.005909279454499483,134.9040985107422
0.007498420309275389,180980.5,0.00577390706166625,103.51362609863281
0.009402426891028881,212901.140625,0.008238748647272587,166.78321838378906
0.01115611381828785,210034.75,0.005829361267387867,103.06389617919922
0.010077796876430511,147304.515625,0.008068371564149857,164.9855194091797
0.008627105504274368,147053.046875,0.006274605169892311,98.2364730834961
0.007978289388120174,166455.640625,0.01211465336382389,202.02052307128906
0.009720704518258572,146514.78125,0.008152072317898273,86.43392944335938
