loss,mape,val_loss,val_mape
0.07924888283014297,605685.5,0.0740828663110733,1377156.375
0.06098715960979462,500043.9375,0.052800584584474564,3293753.75
0.06026483327150345,747808.25,0.07269596308469772,1093450.5
0.055768467485904694,451986.40625,0.03955700993537903,2821157.0
0.04610588401556015,461971.1875,0.04203169047832489,1360741.5
0.04368891566991806,406237.78125,0.034729596227407455,1290608.0
0.042539432644844055,627518.25,0.03957273066043854,2736551.0
0.03647826611995697,526578.625,0.056615281850099564,607956.4375
0.04063618928194046,481526.65625,0.02160254307091236,1997591.0
0.030139310285449028,408375.03125,0.023465212434530258,778746.375
0.031094860285520554,357741.625,0.010828427970409393,1404844.5
0.027279719710350037,241984.03125,0.015523724257946014,700153.75
0.022420672699809074,229114.03125,0.012102136388421059,1311496.125
0.019608601927757263,193182.328125,0.013987686485052109,585128.5
0.022985653951764107,287236.25,0.013537252321839333,1208655.5
0.021489854902029037,211016.4375,0.024936897680163383,383755.5
0.018124906346201897,184876.484375,0.009844698943197727,988248.5625
0.021008411422371864,136262.171875,0.03246269375085831,294951.75
0.01638723909854889,165646.890625,0.014261441305279732,1031208.3125
0.01956792362034321,118652.640625,0.008853591047227383,474742.78125
0.01583147794008255,126612.25,0.006287998519837856,748734.5625
0.01628238521516323,144956.484375,0.017559651285409927,350367.46875
0.014550589956343174,123766.9375,0.007088986225426197,755351.8125
0.012707541696727276,202064.21875,0.016118554398417473,351582.34375
0.01622590981423855,218646.203125,0.007262092083692551,739513.8125
0.015305544249713421,148318.765625,0.009220322594046593,421768.1875
0.014172953553497791,132854.375,0.008783702738583088,780215.9375
0.014938064850866795,158026.703125,0.014074655249714851,357735.125
0.013531753793358803,94806.8125,0.006455800496041775,696219.1875
0.014681480824947357,174617.8125,0.014500575140118599,353912.25
0.012820746749639511,178244.5,0.011345380917191505,842236.8125
0.012281911447644234,178695.953125,0.007076128851622343,463137.90625
0.014437133446335793,168778.75,0.007162869442254305,739038.625
0.012505431659519672,142030.046875,0.013381787575781345,371293.5
0.01080790814012289,125040.90625,0.005709367338567972,680216.5625
