loss,mape,val_loss,val_mape
0.058776311576366425,42529.25390625,0.030375348404049873,136.44082641601562
0.03009042702615261,105740.546875,0.027236944064497948,78.34330749511719
0.02125696837902069,55986.8125,0.003976140636950731,78.70487976074219
0.01945687271654606,74695.4921875,0.029938464984297752,55.997962951660156
0.018056344240903854,13273.5869140625,0.00969635508954525,84.91021728515625
0.015383320860564709,45234.4609375,0.022704796865582466,50.8784294128418
0.016125930473208427,15774.3759765625,0.0064174337312579155,62.8685417175293
0.015173238702118397,10431.97265625,0.013526624999940395,44.347923278808594
0.015364138409495354,13079.966796875,0.004426869098097086,53.226810455322266
0.010479622520506382,12690.814453125,0.01786874234676361,45.585025787353516
0.015040343627333641,23110.466796875,0.004372722934931517,38.04210662841797
0.01638762094080448,26897.443359375,0.005137021187692881,53.3647575378418
0.012179570272564888,16107.126953125,0.02305631712079048,47.05004119873047
0.013364606536924839,19742.85546875,0.004908002447336912,52.393070220947266
0.013159194029867649,16170.8544921875,0.023932036012411118,47.1851806640625
0.012504501268267632,8430.1142578125,0.007500833831727505,66.40122985839844
0.013197374530136585,8183.35546875,0.007177636027336121,37.4560432434082
0.012535990215837955,18549.275390625,0.004958824720233679,55.115116119384766
0.011953224427998066,18613.5078125,0.011861447244882584,39.64044952392578
0.011267807334661484,34692.453125,0.00499683665111661,54.278167724609375
0.011016536504030228,25324.720703125,0.004540234338492155,34.364315032958984
0.009504159912467003,17117.1171875,0.00995309092104435,36.5413818359375
0.01207021065056324,9001.0322265625,0.0029063173569738865,44.4022216796875
0.012698441743850708,6587.7529296875,0.004672989249229431,31.35723304748535
0.01007379125803709,12204.958984375,0.002799335401505232,41.252342224121094
0.010666802525520325,14738.6318359375,0.005760342348366976,32.639060974121094
0.011055566370487213,7336.705078125,0.002683162922039628,38.583099365234375
0.008771585300564766,4524.20361328125,0.0033309648279100657,32.51441192626953
0.010519061237573624,7060.94677734375,0.004903198219835758,50.56066131591797
0.008935907855629921,11542.3017578125,0.0024657640606164932,35.53377914428711
0.010559414513409138,13677.2060546875,0.008943871594965458,31.68500518798828
0.007155666593462229,6303.37841796875,0.002319613704457879,32.28560256958008
0.010231664404273033,11791.5986328125,0.003369782119989395,26.208118438720703
0.009216921404004097,13414.9814453125,0.005947610829025507,54.795013427734375
0.0080065643414855,6592.29052734375,0.0033615014981478453,26.103879928588867
0.00976831279695034,11051.31640625,0.0030341027304530144,32.75271224975586
0.0060826982371509075,14490.9873046875,0.004796398803591728,26.066530227661133
0.010335643775761127,19868.759765625,0.002485609846189618,29.138629913330078
0.006089252885431051,14713.943359375,0.012893794104456902,34.42600631713867
0.009241342544555664,8205.19140625,0.002703776815906167,38.57133102416992
0.007859781384468079,5453.94970703125,0.004376815166324377,24.97578239440918
0.00727715902030468,14430.92578125,0.0035996234510093927,40.15896987915039
0.008629418909549713,19715.6640625,0.005326800514012575,24.715408325195312
0.006721689365804195,22465.423828125,0.0024493944365531206,31.32305908203125
0.008780570700764656,8142.10693359375,0.004952197894454002,23.2255859375
0.006269046105444431,24661.458984375,0.002156367525458336,27.420738220214844
0.007576139643788338,13994.0693359375,0.00423397496342659,23.065561294555664
0.007111266255378723,9370.103515625,0.005187835544347763,51.02656173706055
0.006836959160864353,11901.525390625,0.004719926975667477,22.370716094970703
0.007352809421718121,5164.9111328125,0.002541568363085389,32.04801940917969
0.0058004953898489475,9839.4990234375,0.008927637711167336,28.885459899902344
0.006823608186095953,12183.2607421875,0.006640997249633074,61.786251068115234
0.005882489960640669,21225.720703125,0.00473778648301959,23.607343673706055
0.006632164586335421,11010.1181640625,0.0036847556475549936,37.43306350708008
0.006781487725675106,13799.5546875,0.0030778259970247746,22.136184692382812
0.00567653588950634,6023.3408203125,0.003935663960874081,44.70274353027344
0.00591445155441761,5148.8740234375,0.008915580809116364,29.394319534301758
0.006466472055763006,29779.955078125,0.002661223988980055,31.875776290893555
0.005341310519725084,20544.849609375,0.006213159300386906,24.41761589050293
0.005912994500249624,13935.5087890625,0.002940627746284008,35.7730827331543
0.005799669306725264,23691.03515625,0.002899079117923975,19.89513397216797
0.005563622340559959,16021.6181640625,0.006139595061540604,24.586997985839844
0.005001618526875973,9322.9609375,0.002486851066350937,26.319190979003906
0.005681410897523165,11430.2314453125,0.004372486844658852,21.38857078552246
0.005646496545523405,6997.46826171875,0.003235903102904558,35.92132568359375
0.00454953545704484,16058.84765625,0.0021683936938643456,23.389678955078125
0.0060597313567996025,21286.73046875,0.0029315396677702665,30.94124984741211
0.0041581145487725735,14738.890625,0.00346100190654397,19.947216033935547
0.005213066004216671,10910.7998046875,0.002550046192482114,31.50162696838379
0.005447526928037405,8804.91015625,0.0033743546810001135,20.21071434020996
0.0034894943237304688,8202.6494140625,0.0033854267094284296,35.483455657958984
0.00565682165324688,10519.6875,0.0027383642736822367,20.399677276611328
0.004189603962004185,23739.783203125,0.004252226557582617,40.73679733276367
0.0046133846044540405,11323.4072265625,0.002283333335071802,31.298738479614258
0.004913009703159332,18388.58203125,0.0050793481059372425,22.059450149536133
0.0034689405001699924,15926.287109375,0.0026346829254180193,32.486656188964844
0.0054631708189845085,10867.80078125,0.004253703635185957,20.515512466430664
0.003460551844909787,8073.1162109375,0.004743601195514202,47.184967041015625
0.004565591458231211,9668.7353515625,0.0035732134710997343,20.162450790405273
0.003878962714225054,5206.4296875,0.0033758410718292,31.0605525970459
0.00400631595402956,11702.8984375,0.004794300068169832,21.28992462158203
0.003906408790498972,11623.4697265625,0.002998320385813713,32.7837028503418
0.004272754304111004,12354.21484375,0.0028986844699829817,18.909700393676758
0.003876769682392478,17178.533203125,0.0030676620081067085,34.18997573852539
0.00441800057888031,13022.1962890625,0.0031663936097174883,19.095401763916016
0.0031810407526791096,9705.67578125,0.0043207923881709576,37.82175827026367
0.003846622770652175,8103.423828125,0.002188535640016198,22.82023048400879
0.0040559484623372555,11449.86328125,0.0038381745107471943,19.485078811645508
0.0030745018739253283,10644.205078125,0.0026788713876158,32.99047088623047
0.00413171062245965,13007.0498046875,0.002864532172679901,19.055015563964844
0.0028692458290606737,11668.40625,0.004734440241008997,44.406497955322266
0.004145578946918249,6320.1962890625,0.002750689396634698,19.633405685424805
0.003164013847708702,27435.7109375,0.002868269570171833,28.155288696289062
0.0035587598104029894,24180.072265625,0.0026026188861578703,19.206178665161133
0.0026626959443092346,16632.201171875,0.005236586555838585,53.00700759887695
