SCATS Number,Location,15 Minutes,Lane 1 Flow (Veh/15 Minutes),# Lane Points,% Observed
4263,POWER_ST N of BURWOOD_RD,01-10-2006 00:00,40,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 00:15,54,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 00:30,38,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 00:45,32,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 01:00,30,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 01:15,24,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 01:30,13,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 01:45,20,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 02:00,12,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 02:15,23,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 02:30,19,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 02:45,9,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 03:00,14,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 03:15,12,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 03:30,10,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 03:45,9,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 04:00,14,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 04:15,8,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 04:30,5,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 04:45,13,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 05:00,8,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 05:15,13,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 05:30,16,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 05:45,17,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 06:00,10,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 06:15,28,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 06:30,25,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 06:45,32,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 07:00,34,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 07:15,46,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 07:30,44,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 07:45,52,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 08:00,45,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 08:15,62,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 08:30,89,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 08:45,91,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 09:00,87,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 09:15,111,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 09:30,120,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 09:45,143,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 10:00,152,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 10:15,153,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 10:30,163,1,100
4263,POWER_ST N of BURWOOD_RD,01-10-2006 10:45,183,1,100
