SCATS Number,Location,15 Minutes,Lane 1 Flow (Veh/15 Minutes),# Lane Points,% Observed
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 00:00,96,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 00:15,96,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 00:30,59,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 00:45,67,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 01:00,68,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 01:15,44,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 01:30,36,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 01:45,34,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 02:00,29,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 02:15,30,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 02:30,27,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 02:45,30,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 03:00,28,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 03:15,26,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 03:30,38,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 03:45,21,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 04:00,25,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 04:15,12,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 04:30,12,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 04:45,9,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 05:00,27,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 05:15,16,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 05:30,22,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 05:45,22,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 06:00,39,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 06:15,36,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 06:30,60,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 06:45,37,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 07:00,39,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 07:15,53,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 07:30,66,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 07:45,39,1,100
4030,BURKE_RD S of DONCASTER_RD,01-10-2006 08:00,76,1,100
