SCATS Number,Location,15 Minutes,Lane 1 Flow (Veh/15 Minutes),# Lane Points,% Observed
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 00:00,43,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 00:15,36,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 00:30,43,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 00:45,26,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 01:00,32,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 01:15,18,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 01:30,27,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 01:45,24,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 02:00,16,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 02:15,15,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 02:30,10,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 02:45,17,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 03:00,18,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 03:15,14,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 03:30,14,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 03:45,9,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 04:00,9,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 04:15,11,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 04:30,21,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 04:45,14,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 05:00,7,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 05:15,14,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 05:30,15,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 05:45,18,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 06:00,18,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 06:15,18,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 06:30,30,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 06:45,31,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 07:00,16,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 07:15,32,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 07:30,35,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 07:45,44,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 08:00,42,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 08:15,56,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 08:30,43,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 08:45,67,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 09:00,56,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 09:15,65,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 09:30,87,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 09:45,99,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 10:00,96,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 10:15,100,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 10:30,99,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 10:45,124,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 11:00,118,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 11:15,116,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 11:30,122,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 11:45,129,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 12:00,107,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 12:15,144,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 12:30,116,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 12:45,124,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 13:00,122,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 13:15,129,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 13:30,142,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 13:45,133,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 14:00,119,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 14:15,132,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 14:30,143,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 14:45,146,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 15:00,127,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 15:15,145,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 15:30,160,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 15:45,134,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 16:00,162,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 16:15,128,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 16:30,137,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 16:45,130,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 17:00,161,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 17:15,152,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 17:30,124,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 17:45,125,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 18:00,136,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 18:15,137,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 18:30,117,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 18:45,98,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 19:00,101,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 19:15,95,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 19:30,76,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 19:45,58,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 20:00,61,1,100
4063,WHITEHORSE_RD E OF BALWYN_RD,01-10-2006 20:15,54,1,100
